GameID,HomeTeam,AwayTeam,Drive,half,qtr,down,posteam,yrdline100,yrdregion,PlayType,net_punt_dist
2009091000,PIT,TEN,1,1,1,4.0,PIT,56.0,Beyond20,Punt,54.0
2009091000,PIT,TEN,2,1,1,4.0,TEN,96.0,Beyond20,Punt,39.0
2009091000,PIT,TEN,3,1,1,4.0,PIT,41.0,Beyond20,Punt,30.0
2009091000,PIT,TEN,5,1,1,4.0,PIT,79.0,Beyond20,Punt,53.0
2009091000,PIT,TEN,8,1,2,4.0,TEN,44.0,Beyond20,Punt,39.0
2009091000,PIT,TEN,9,1,2,4.0,PIT,62.0,Beyond20,Punt,35.0
2009091000,PIT,TEN,15,2,3,4.0,PIT,45.0,Beyond20,Punt,40.0
2009091000,PIT,TEN,16,2,3,4.0,TEN,96.0,Beyond20,Punt,50.0
2009091000,PIT,TEN,17,2,3,4.0,PIT,43.0,Beyond20,Punt,33.0
2009091000,PIT,TEN,18,2,3,4.0,TEN,71.0,Beyond20,Punt,56.0
2009091000,PIT,TEN,19,2,4,4.0,PIT,77.0,Beyond20,Punt,40.0
2009091000,PIT,TEN,22,2,4,4.0,TEN,70.0,Beyond20,Punt,28.0
2009091304,CLE,MIN,2,1,1,4.0,MIN,70.0,Beyond20,Punt,48.0
2009091304,CLE,MIN,3,1,1,4.0,CLE,82.0,Beyond20,Punt,31.0
2009091304,CLE,MIN,5,1,2,4.0,CLE,90.0,Beyond20,Punt,13.0
2009091304,CLE,MIN,8,1,2,4.0,MIN,71.0,Beyond20,Punt,29.0
2009091304,CLE,MIN,9,1,2,4.0,CLE,53.0,Beyond20,Punt,38.0
2009091304,CLE,MIN,11,1,2,4.0,MIN,66.0,Beyond20,Punt,27.0
2009091304,CLE,MIN,16,2,4,4.0,CLE,51.0,Beyond20,Punt,39.0
2009091304,CLE,MIN,17,2,4,4.0,MIN,72.0,Beyond20,Punt,45.0
2009091304,CLE,MIN,20,2,4,4.0,CLE,71.0,Beyond20,Punt,35.0
2009091304,CLE,MIN,23,2,4,4.0,MIN,35.0,Beyond20,Punt,15.0
2009091307,NO,DET,2,1,1,4.0,DET,75.0,Beyond20,Punt,28.0
2009091307,NO,DET,5,1,1,4.0,NO,74.0,Beyond20,Punt,42.0
2009091307,NO,DET,6,1,1,4.0,DET,67.0,Beyond20,Punt,55.0
2009091307,NO,DET,7,1,1,4.0,NO,81.0,Beyond20,Punt,-6.0
2009091307,NO,DET,10,1,2,4.0,DET,70.0,Beyond20,Punt,35.0
2009091307,NO,DET,12,1,2,4.0,DET,76.0,Beyond20,Punt,35.0
2009091308,TB,DAL,5,1,2,4.0,DAL,57.0,Beyond20,Punt,37.0
2009091308,TB,DAL,6,1,2,4.0,TB,46.0,Beyond20,Punt,36.0
2009091308,TB,DAL,7,1,2,4.0,DAL,64.0,Beyond20,Punt,50.0
2009091308,TB,DAL,8,1,2,4.0,TB,82.0,Beyond20,Punt,38.0
2009091308,TB,DAL,11,2,3,4.0,TB,59.0,Beyond20,Punt,38.0
2009091308,TB,DAL,13,2,3,4.0,TB,72.0,Beyond20,Punt,58.0
2009091308,TB,DAL,14,2,3,4.0,DAL,81.0,Beyond20,Punt,39.0
2009091308,TB,DAL,15,2,3,4.0,TB,54.0,Beyond20,Punt,42.0
2009091308,TB,DAL,16,2,3,4.0,DAL,62.0,Beyond20,Punt,46.0
2009091305,HOU,NYJ,1,1,1,4.0,HOU,62.0,Beyond20,Punt,43.0
2009091305,HOU,NYJ,2,1,1,4.0,NYJ,76.0,Beyond20,Punt,43.0
2009091305,HOU,NYJ,3,1,1,4.0,HOU,64.0,Beyond20,Punt,38.0
2009091305,HOU,NYJ,5,1,2,4.0,HOU,53.0,Beyond20,Punt,33.0
2009091305,HOU,NYJ,6,1,2,4.0,NYJ,73.0,Beyond20,Punt,43.0
2009091305,HOU,NYJ,9,1,2,4.0,HOU,82.0,Beyond20,Punt,33.0
2009091305,HOU,NYJ,12,2,3,4.0,HOU,76.0,Beyond20,Punt,39.0
2009091305,HOU,NYJ,13,2,3,4.0,NYJ,60.0,Beyond20,Punt,46.0
2009091305,HOU,NYJ,15,2,3,4.0,NYJ,43.0,Beyond20,Punt,32.0
2009091305,HOU,NYJ,16,2,4,4.0,HOU,80.0,Beyond20,Punt,44.0
2009091306,IND,JAC,2,1,1,4.0,JAC,43.0,Beyond20,Punt,31.0
2009091306,IND,JAC,9,2,3,4.0,JAC,45.0,Beyond20,Punt,31.0
2009091306,IND,JAC,11,2,3,4.0,JAC,75.0,Beyond20,Punt,38.0
2009091306,IND,JAC,12,2,3,4.0,IND,54.0,Beyond20,Punt,45.0
2009091306,IND,JAC,13,2,3,4.0,JAC,93.0,Beyond20,Punt,27.0
2009091306,IND,JAC,16,2,4,4.0,IND,44.0,Beyond20,Punt,43.0
2009091306,IND,JAC,17,2,4,4.0,JAC,90.0,Beyond20,Punt,57.0
2009091303,CIN,DEN,1,1,1,4.0,DEN,57.0,Beyond20,Punt,45.0
2009091303,CIN,DEN,2,1,1,4.0,CIN,47.0,Beyond20,Punt,31.0
2009091303,CIN,DEN,3,1,1,4.0,DEN,79.0,Beyond20,Punt,29.0
2009091303,CIN,DEN,5,1,1,4.0,DEN,57.0,Beyond20,Punt,25.0
2009091303,CIN,DEN,6,1,2,4.0,CIN,38.0,Beyond20,Punt,22.0
2009091303,CIN,DEN,7,1,2,4.0,DEN,80.0,Beyond20,Punt,47.0
2009091303,CIN,DEN,9,1,2,4.0,DEN,72.0,Beyond20,Punt,40.0
2009091303,CIN,DEN,10,1,2,4.0,CIN,49.0,Beyond20,Punt,31.0
2009091303,CIN,DEN,12,2,3,4.0,CIN,63.0,Beyond20,Punt,49.0
2009091303,CIN,DEN,13,2,3,4.0,DEN,83.0,Beyond20,Punt,28.0
2009091303,CIN,DEN,14,2,3,4.0,CIN,55.0,Beyond20,Punt,50.0
2009091303,CIN,DEN,15,2,3,4.0,DEN,61.0,Beyond20,Punt,44.0
2009091303,CIN,DEN,16,2,3,4.0,CIN,74.0,Beyond20,Punt,40.0
2009091303,CIN,DEN,18,2,4,4.0,CIN,77.0,Beyond20,Punt,42.0
2009091303,CIN,DEN,19,2,4,4.0,DEN,42.0,Beyond20,Punt,33.0
2009091302,CAR,PHI,2,1,1,4.0,PHI,47.0,Beyond20,Punt,22.0
2009091302,CAR,PHI,9,1,2,4.0,CAR,66.0,Beyond20,Punt,40.0
2009091302,CAR,PHI,12,1,2,4.0,PHI,52.0,Beyond20,Punt,37.0
2009091302,CAR,PHI,18,2,3,4.0,PHI,56.0,Beyond20,Punt,23.0
2009091302,CAR,PHI,19,2,3,4.0,CAR,54.0,Beyond20,Punt,34.0
2009091302,CAR,PHI,21,2,4,4.0,CAR,51.0,Beyond20,Punt,31.0
2009091302,CAR,PHI,22,2,4,4.0,PHI,76.0,Beyond20,Punt,41.0
2009091301,BAL,KC,1,1,1,4.0,KC,73.0,Beyond20,Punt,53.0
2009091301,BAL,KC,3,1,1,4.0,KC,80.0,Beyond20,Punt,50.0
2009091301,BAL,KC,5,1,1,4.0,KC,75.0,Beyond20,Punt,67.0
2009091301,BAL,KC,6,1,2,4.0,BAL,85.0,Beyond20,Punt,56.0
2009091301,BAL,KC,7,1,2,4.0,KC,66.0,Beyond20,Punt,57.0
2009091301,BAL,KC,14,2,3,4.0,KC,76.0,Beyond20,Punt,28.0
2009091301,BAL,KC,15,2,4,4.0,BAL,41.0,Beyond20,Punt,31.0
2009091300,ATL,MIA,3,1,1,4.0,ATL,45.0,Beyond20,Punt,33.0
2009091300,ATL,MIA,4,1,1,4.0,MIA,54.0,Beyond20,Punt,43.0
2009091300,ATL,MIA,6,1,2,4.0,MIA,62.0,Beyond20,Punt,38.0
2009091300,ATL,MIA,7,1,2,4.0,ATL,67.0,Beyond20,Punt,31.0
2009091300,ATL,MIA,11,2,3,4.0,MIA,79.0,Beyond20,Punt,50.0
2009091300,ATL,MIA,12,2,3,4.0,ATL,62.0,Beyond20,Punt,36.0
2009091300,ATL,MIA,13,2,3,4.0,MIA,79.0,Beyond20,Punt,27.0
2009091300,ATL,MIA,14,2,3,4.0,ATL,44.0,Beyond20,Punt,24.0
2009091300,ATL,MIA,19,2,4,4.0,MIA,67.0,Beyond20,Punt,36.0
2009091309,ARI,SF,1,1,1,4.0,ARI,65.0,Beyond20,Punt,39.0
2009091309,ARI,SF,2,1,1,4.0,SF,66.0,Beyond20,Punt,37.0
2009091309,ARI,SF,8,1,2,4.0,SF,51.0,Beyond20,Punt,40.0
2009091309,ARI,SF,9,1,2,4.0,ARI,86.0,Beyond20,Punt,59.0
2009091309,ARI,SF,10,1,2,4.0,SF,64.0,Beyond20,Punt,41.0
2009091309,ARI,SF,11,1,2,4.0,ARI,74.0,Beyond20,Punt,42.0
2009091309,ARI,SF,16,2,3,4.0,SF,76.0,Beyond20,Punt,42.0
2009091309,ARI,SF,17,2,3,4.0,ARI,55.0,Beyond20,Punt,35.0
2009091309,ARI,SF,18,2,3,4.0,SF,75.0,Beyond20,Punt,44.0
2009091309,ARI,SF,20,2,3,4.0,SF,87.0,Beyond20,Punt,48.0
2009091309,ARI,SF,23,2,4,4.0,ARI,66.0,Beyond20,Punt,64.0
2009091309,ARI,SF,24,2,4,4.0,SF,99.0,Beyond20,Punt,37.0
2009091309,ARI,SF,26,2,4,4.0,SF,61.0,Beyond20,Punt,49.0
2009091311,SEA,STL,3,1,1,4.0,STL,79.0,Beyond20,Punt,49.0
2009091311,SEA,STL,4,1,1,4.0,SEA,63.0,Beyond20,Punt,31.0
2009091311,SEA,STL,5,1,1,4.0,STL,59.0,Beyond20,Punt,32.0
2009091311,SEA,STL,7,1,1,4.0,STL,35.0,Beyond20,Punt,31.0
2009091311,SEA,STL,11,1,2,4.0,STL,86.0,Beyond20,Punt,55.0
2009091311,SEA,STL,14,2,3,4.0,SEA,53.0,Beyond20,Punt,33.0
2009091311,SEA,STL,15,2,3,4.0,STL,60.0,Beyond20,Punt,59.0
2009091311,SEA,STL,17,2,3,4.0,STL,79.0,Beyond20,Punt,41.0
2009091311,SEA,STL,19,2,3,4.0,STL,60.0,Beyond20,Punt,40.0
2009091311,SEA,STL,20,2,4,4.0,SEA,44.0,Beyond20,Punt,24.0
2009091311,SEA,STL,21,2,4,4.0,STL,85.0,Beyond20,Punt,61.0
2009091311,SEA,STL,22,2,4,4.0,SEA,56.0,Beyond20,Punt,44.0
2009091311,SEA,STL,24,2,4,4.0,SEA,84.0,Beyond20,Punt,70.0
2009091310,NYG,WAS,2,1,1,4.0,WAS,38.0,Beyond20,Punt,18.0
2009091310,NYG,WAS,4,1,2,4.0,WAS,94.0,Beyond20,Punt,38.0
2009091310,NYG,WAS,11,2,3,4.0,WAS,43.0,Beyond20,Punt,35.0
2009091310,NYG,WAS,12,2,3,4.0,NYG,77.0,Beyond20,Punt,57.0
2009091310,NYG,WAS,13,2,3,4.0,WAS,69.0,Beyond20,Punt,59.0
2009091310,NYG,WAS,17,2,4,4.0,WAS,57.0,Beyond20,Punt,33.0
2009091312,GB,CHI,2,1,1,4.0,CHI,59.0,Beyond20,Punt,37.0
2009091312,GB,CHI,3,1,1,4.0,GB,60.0,Beyond20,Punt,42.0
2009091312,GB,CHI,5,1,1,4.0,GB,52.0,Beyond20,Punt,32.0
2009091312,GB,CHI,6,1,1,4.0,CHI,73.0,Beyond20,Punt,32.0
2009091312,GB,CHI,7,1,2,4.0,GB,58.0,Beyond20,Punt,38.0
2009091312,GB,CHI,8,1,2,4.0,CHI,73.0,Beyond20,Punt,51.0
2009091312,GB,CHI,14,1,2,4.0,CHI,61.0,Beyond20,Punt,50.0
2009091312,GB,CHI,15,1,2,4.0,GB,84.0,Beyond20,Punt,43.0
2009091312,GB,CHI,18,2,3,4.0,GB,66.0,Beyond20,Punt,30.0
2009091312,GB,CHI,20,2,4,4.0,GB,55.0,Beyond20,Punt,28.0
2009091400,NE,BUF,2,1,1,4.0,BUF,62.0,Beyond20,Punt,45.0
2009091400,NE,BUF,5,1,1,4.0,NE,74.0,Beyond20,Punt,47.0
2009091400,NE,BUF,6,1,2,4.0,BUF,56.0,Beyond20,Punt,28.0
2009091400,NE,BUF,8,1,2,4.0,BUF,63.0,Beyond20,Punt,28.0
2009091400,NE,BUF,11,2,3,4.0,BUF,52.0,Beyond20,Punt,49.0
2009091401,OAK,SD,2,1,1,4.0,SD,65.0,Beyond20,Punt,49.0
2009091401,OAK,SD,7,1,2,4.0,OAK,71.0,Beyond20,Punt,58.0
2009091401,OAK,SD,8,1,2,4.0,SD,87.0,Beyond20,Punt,51.0
2009091401,OAK,SD,12,2,3,4.0,OAK,64.0,Beyond20,Punt,46.0
2009091401,OAK,SD,13,2,3,4.0,SD,90.0,Beyond20,Punt,38.0
2009091401,OAK,SD,14,2,3,4.0,OAK,43.0,Beyond20,Punt,23.0
2009091401,OAK,SD,15,2,3,4.0,SD,80.0,Beyond20,Punt,53.0
2009091401,OAK,SD,16,2,3,4.0,OAK,69.0,Beyond20,Punt,36.0
2009091401,OAK,SD,17,2,3,4.0,SD,70.0,Beyond20,Punt,38.0
2009092000,ATL,CAR,2,1,1,4.0,ATL,48.0,Beyond20,Punt,43.0
2009092000,ATL,CAR,3,1,1,4.0,CAR,94.0,Beyond20,Punt,51.0
2009092000,ATL,CAR,5,1,1,4.0,CAR,43.0,Beyond20,Punt,-4.0
2009092000,ATL,CAR,16,2,4,4.0,ATL,80.0,Beyond20,Punt,48.0
2009092000,ATL,CAR,18,2,4,4.0,ATL,73.0,Beyond20,Punt,47.0
2009092001,DET,MIN,3,1,1,4.0,MIN,64.0,Beyond20,Punt,43.0
2009092001,DET,MIN,5,1,2,4.0,MIN,48.0,Beyond20,Punt,34.0
2009092001,DET,MIN,6,1,2,4.0,DET,77.0,Beyond20,Punt,39.0
2009092001,DET,MIN,7,1,2,4.0,MIN,66.0,Beyond20,Punt,41.0
2009092001,DET,MIN,11,2,3,4.0,DET,83.0,Beyond20,Punt,30.0
2009092001,DET,MIN,15,2,3,4.0,DET,58.0,Beyond20,Punt,29.0
2009092001,DET,MIN,16,2,3,4.0,MIN,80.0,Beyond20,Punt,43.0
2009092001,DET,MIN,17,2,3,4.0,DET,42.0,Beyond20,Punt,25.0
2009092008,WAS,STL,1,1,1,4.0,WAS,66.0,Beyond20,Punt,38.0
2009092008,WAS,STL,2,1,1,4.0,STL,58.0,Beyond20,Punt,44.0
2009092008,WAS,STL,4,1,2,4.0,STL,52.0,Beyond20,Punt,26.0
2009092008,WAS,STL,9,2,3,4.0,STL,63.0,Beyond20,Punt,42.0
2009092008,WAS,STL,12,2,4,4.0,WAS,96.0,Beyond20,Punt,45.0
2009092008,WAS,STL,13,2,4,4.0,STL,46.0,Beyond20,Punt,26.0
2009092007,TEN,HOU,1,1,1,4.0,HOU,75.0,Beyond20,Punt,48.0
2009092007,TEN,HOU,5,1,2,4.0,HOU,72.0,Beyond20,Punt,26.0
2009092007,TEN,HOU,10,1,2,4.0,TEN,70.0,Beyond20,Punt,43.0
2009092007,TEN,HOU,14,2,3,4.0,TEN,72.0,Beyond20,Punt,44.0
2009092007,TEN,HOU,15,2,3,4.0,HOU,63.0,Beyond20,Punt,62.0
2009092007,TEN,HOU,17,2,3,4.0,HOU,75.0,Beyond20,Punt,59.0
2009092007,TEN,HOU,18,2,3,4.0,TEN,85.0,Beyond20,Punt,50.0
2009092007,TEN,HOU,20,2,3,4.0,TEN,57.0,Beyond20,Punt,33.0
2009092007,TEN,HOU,21,2,4,4.0,HOU,70.0,Beyond20,Punt,43.0
2009092007,TEN,HOU,23,2,4,4.0,HOU,58.0,Beyond20,Punt,38.0
2009092007,TEN,HOU,24,2,4,4.0,TEN,72.0,Beyond20,Punt,40.0
2009092006,PHI,NO,3,1,1,4.0,NO,74.0,Beyond20,Punt,62.0
2009092006,PHI,NO,4,1,1,4.0,PHI,81.0,Beyond20,Punt,34.0
2009092006,PHI,NO,6,1,1,4.0,PHI,55.0,Beyond20,Punt,35.0
2009092006,PHI,NO,9,1,2,4.0,NO,62.0,Beyond20,Punt,59.0
2009092006,PHI,NO,10,1,2,4.0,PHI,92.0,Beyond20,Punt,46.0
2009092006,PHI,NO,17,2,3,4.0,PHI,90.0,Beyond20,Punt,67.0
2009092006,PHI,NO,20,2,4,4.0,NO,69.0,Beyond20,Punt,44.0
2009092006,PHI,NO,21,2,4,4.0,PHI,74.0,Beyond20,Punt,26.0
2009092005,NYJ,NE,1,1,1,4.0,NE,36.0,Beyond20,Punt,16.0
2009092005,NYJ,NE,2,1,1,4.0,NYJ,94.0,Beyond20,Punt,43.0
2009092005,NYJ,NE,3,1,1,4.0,NE,44.0,Beyond20,Punt,29.0
2009092005,NYJ,NE,6,1,1,4.0,NYJ,55.0,Beyond20,Punt,37.0
2009092005,NYJ,NE,8,1,1,4.0,NYJ,78.0,Beyond20,Punt,38.0
2009092005,NYJ,NE,14,2,3,4.0,NE,75.0,Beyond20,Punt,30.0
2009092005,NYJ,NE,16,2,3,4.0,NE,60.0,Beyond20,Punt,45.0
2009092005,NYJ,NE,18,2,4,4.0,NE,68.0,Beyond20,Punt,23.0
2009092005,NYJ,NE,19,2,4,4.0,NYJ,48.0,Beyond20,Punt,28.0
2009092005,NYJ,NE,20,2,4,4.0,NE,66.0,Beyond20,Punt,43.0
2009092005,NYJ,NE,21,2,4,4.0,NYJ,60.0,Beyond20,Punt,50.0
2009092004,KC,OAK,1,1,1,4.0,OAK,76.0,Beyond20,Punt,60.0
2009092004,KC,OAK,2,1,1,4.0,KC,65.0,Beyond20,Punt,41.0
2009092004,KC,OAK,3,1,1,4.0,OAK,75.0,Beyond20,Punt,54.0
2009092004,KC,OAK,5,1,1,4.0,OAK,47.0,Beyond20,Punt,27.0
2009092004,KC,OAK,6,1,2,4.0,KC,62.0,Beyond20,Punt,51.0
2009092004,KC,OAK,8,1,2,4.0,KC,61.0,Beyond20,Punt,41.0
2009092004,KC,OAK,9,1,2,4.0,OAK,75.0,Beyond20,Punt,46.0
2009092004,KC,OAK,13,2,3,4.0,KC,55.0,Beyond20,Punt,35.0
2009092004,KC,OAK,14,2,3,4.0,OAK,77.0,Beyond20,Punt,47.0
2009092004,KC,OAK,16,2,4,4.0,OAK,88.0,Beyond20,Punt,49.0
2009092004,KC,OAK,17,2,4,4.0,KC,41.0,Beyond20,Punt,23.0
2009092004,KC,OAK,18,2,4,4.0,OAK,65.0,Beyond20,Punt,37.0
2009092003,JAC,ARI,6,1,2,4.0,JAC,61.0,Beyond20,Punt,32.0
2009092003,JAC,ARI,10,1,2,4.0,JAC,78.0,Beyond20,Punt,61.0
2009092003,JAC,ARI,12,2,3,4.0,JAC,58.0,Beyond20,Punt,26.0
2009092003,JAC,ARI,17,2,4,4.0,ARI,53.0,Beyond20,Punt,38.0
2009092003,JAC,ARI,19,2,4,4.0,ARI,80.0,Beyond20,Punt,42.0
2009092003,JAC,ARI,21,2,4,4.0,ARI,48.0,Beyond20,Punt,28.0
2009092002,GB,CIN,1,1,1,4.0,GB,58.0,Beyond20,Punt,21.0
2009092002,GB,CIN,6,1,2,4.0,CIN,61.0,Beyond20,Punt,51.0
2009092002,GB,CIN,7,1,2,4.0,GB,87.0,Beyond20,Punt,-7.0
2009092002,GB,CIN,9,1,2,4.0,GB,85.0,Beyond20,Punt,44.0
2009092002,GB,CIN,13,2,3,4.0,CIN,52.0,Beyond20,Punt,48.0
2009092002,GB,CIN,16,2,4,4.0,GB,37.0,Beyond20,Punt,28.0
2009092002,GB,CIN,17,2,4,4.0,CIN,82.0,Beyond20,Punt,66.0
2009092002,GB,CIN,18,2,4,4.0,GB,72.0,Beyond20,Punt,38.0
2009092002,GB,CIN,19,2,4,4.0,CIN,35.0,Beyond20,Punt,20.0
2009092002,GB,CIN,20,2,4,4.0,GB,87.0,Beyond20,Punt,16.0
2009092010,SF,SEA,1,1,1,4.0,SEA,82.0,Beyond20,Punt,56.0
2009092010,SF,SEA,3,1,1,4.0,SEA,52.0,Beyond20,Punt,31.0
2009092010,SF,SEA,5,1,1,4.0,SEA,75.0,Beyond20,Punt,57.0
2009092010,SF,SEA,6,1,2,4.0,SF,81.0,Beyond20,Punt,51.0
2009092010,SF,SEA,8,1,2,4.0,SF,45.0,Beyond20,Punt,41.0
2009092010,SF,SEA,9,1,2,4.0,SEA,93.0,Beyond20,Punt,36.0
2009092010,SF,SEA,14,2,3,4.0,SEA,76.0,Beyond20,Punt,50.0
2009092010,SF,SEA,15,2,3,4.0,SF,66.0,Beyond20,Punt,35.0
2009092010,SF,SEA,16,2,3,4.0,SEA,56.0,Beyond20,Punt,55.0
2009092010,SF,SEA,17,2,3,4.0,SF,83.0,Beyond20,Punt,36.0
2009092010,SF,SEA,20,2,4,4.0,SEA,81.0,Beyond20,Punt,55.0
2009092010,SF,SEA,21,2,4,4.0,SF,69.0,Beyond20,Punt,39.0
2009092010,SF,SEA,23,2,4,4.0,SF,74.0,Beyond20,Punt,39.0
2009092009,BUF,TB,1,1,1,4.0,TB,72.0,Beyond20,Punt,26.0
2009092009,BUF,TB,8,1,2,4.0,TB,49.0,Beyond20,Punt,44.0
2009092009,BUF,TB,9,1,2,4.0,BUF,82.0,Beyond20,Punt,32.0
2009092009,BUF,TB,10,1,2,4.0,TB,46.0,Beyond20,Punt,37.0
2009092009,BUF,TB,14,2,3,4.0,BUF,57.0,Beyond20,Punt,32.0
2009092009,BUF,TB,15,2,3,4.0,TB,69.0,Beyond20,Punt,63.0
2009092009,BUF,TB,16,2,3,4.0,BUF,74.0,Beyond20,Punt,43.0
2009092009,BUF,TB,19,2,3,4.0,TB,77.0,Beyond20,Punt,50.0
2009092009,BUF,TB,21,2,4,4.0,TB,73.0,Beyond20,Punt,27.0
2009092013,SD,BAL,1,1,1,4.0,SD,82.0,Beyond20,Punt,34.0
2009092013,SD,BAL,2,1,1,4.0,BAL,45.0,Beyond20,Punt,44.0
2009092013,SD,BAL,7,1,2,4.0,SD,55.0,Beyond20,Punt,41.0
2009092013,SD,BAL,8,1,2,4.0,BAL,80.0,Beyond20,Punt,42.0
2009092013,SD,BAL,13,2,3,4.0,BAL,42.0,Beyond20,Punt,39.0
2009092013,SD,BAL,19,2,4,4.0,BAL,48.0,Beyond20,Punt,41.0
2009092012,DEN,CLE,3,1,1,4.0,DEN,57.0,Beyond20,Punt,45.0
2009092012,DEN,CLE,8,1,2,4.0,CLE,43.0,Beyond20,Punt,23.0
2009092012,DEN,CLE,9,1,2,4.0,DEN,70.0,Beyond20,Punt,40.0
2009092012,DEN,CLE,10,1,2,4.0,CLE,61.0,Beyond20,Punt,55.0
2009092012,DEN,CLE,15,2,3,4.0,CLE,50.0,Beyond20,Punt,38.0
2009092012,DEN,CLE,17,2,3,4.0,CLE,44.0,Beyond20,Punt,26.0
2009092012,DEN,CLE,19,2,4,4.0,CLE,98.0,Beyond20,Punt,65.0
2009092012,DEN,CLE,21,2,4,4.0,CLE,73.0,Beyond20,Punt,42.0
2009092011,CHI,PIT,1,1,1,4.0,CHI,67.0,Beyond20,Punt,59.0
2009092011,CHI,PIT,3,1,1,4.0,CHI,63.0,Beyond20,Punt,53.0
2009092011,CHI,PIT,5,1,2,4.0,CHI,59.0,Beyond20,Punt,37.0
2009092011,CHI,PIT,6,1,2,4.0,PIT,61.0,Beyond20,Punt,58.0
2009092011,CHI,PIT,9,2,3,4.0,PIT,80.0,Beyond20,Punt,45.0
2009092011,CHI,PIT,10,2,3,4.0,CHI,73.0,Beyond20,Punt,52.0
2009092011,CHI,PIT,11,2,3,4.0,PIT,69.0,Beyond20,Punt,46.0
2009092011,CHI,PIT,12,2,3,4.0,CHI,60.0,Beyond20,Punt,29.0
2009092011,CHI,PIT,14,2,3,4.0,CHI,73.0,Beyond20,Punt,36.0
2009092014,DAL,NYG,1,1,1,4.0,DAL,69.0,Beyond20,Punt,52.0
2009092014,DAL,NYG,4,1,1,4.0,NYG,73.0,Beyond20,Punt,49.0
2009092014,DAL,NYG,9,1,2,4.0,NYG,38.0,Beyond20,Punt,33.0
2009092014,DAL,NYG,10,1,2,4.0,DAL,92.0,Beyond20,Punt,50.0
2009092014,DAL,NYG,11,1,2,4.0,NYG,54.0,Beyond20,Punt,42.0
2009092014,DAL,NYG,17,2,3,4.0,DAL,50.0,Beyond20,Punt,44.0
2009092014,DAL,NYG,18,2,3,4.0,NYG,45.0,Beyond20,Punt,28.0
2009092014,DAL,NYG,20,2,3,4.0,NYG,74.0,Beyond20,Punt,30.0
2009092014,DAL,NYG,23,2,4,4.0,DAL,80.0,Beyond20,Punt,38.0
2009092100,MIA,IND,3,1,1,4.0,IND,56.0,Beyond20,Punt,36.0
2009092100,MIA,IND,6,1,2,4.0,MIA,55.0,Beyond20,Punt,42.0
2009092100,MIA,IND,7,1,2,4.0,IND,80.0,Beyond20,Punt,40.0
2009092100,MIA,IND,11,2,3,4.0,IND,61.0,Beyond20,Punt,41.0
2009092700,BAL,CLE,3,1,1,4.0,CLE,63.0,Beyond20,Punt,49.0
2009092700,BAL,CLE,5,1,2,4.0,CLE,44.0,Beyond20,Punt,41.0
2009092700,BAL,CLE,7,1,2,4.0,CLE,60.0,Beyond20,Punt,40.0
2009092700,BAL,CLE,10,2,3,4.0,BAL,59.0,Beyond20,Punt,29.0
2009092700,BAL,CLE,15,2,4,4.0,CLE,64.0,Beyond20,Punt,42.0
2009092700,BAL,CLE,16,2,4,4.0,BAL,80.0,Beyond20,Punt,33.0
2009092700,BAL,CLE,20,2,4,4.0,BAL,47.0,Beyond20,Punt,37.0
2009092700,BAL,CLE,21,2,4,4.0,CLE,86.0,Beyond20,Punt,38.0
2009092700,BAL,CLE,22,2,4,4.0,BAL,48.0,Beyond20,Punt,46.0
2009092711,NYJ,TEN,4,1,1,4.0,TEN,67.0,Beyond20,Punt,37.0
2009092711,NYJ,TEN,5,1,1,4.0,NYJ,53.0,Beyond20,Punt,31.0
2009092711,NYJ,TEN,6,1,1,4.0,TEN,81.0,Beyond20,Punt,36.0
2009092711,NYJ,TEN,9,1,2,4.0,NYJ,69.0,Beyond20,Punt,39.0
2009092711,NYJ,TEN,11,1,2,4.0,NYJ,66.0,Beyond20,Punt,40.0
2009092711,NYJ,TEN,13,1,2,4.0,NYJ,44.0,Beyond20,Punt,24.0
2009092711,NYJ,TEN,17,2,3,4.0,NYJ,85.0,Beyond20,Punt,38.0
2009092711,NYJ,TEN,18,2,3,4.0,TEN,50.0,Beyond20,Punt,30.0
2009092711,NYJ,TEN,21,2,3,4.0,TEN,71.0,Beyond20,Punt,28.0
2009092711,NYJ,TEN,22,2,3,4.0,NYJ,44.0,Beyond20,Punt,31.0
2009092711,NYJ,TEN,23,2,4,4.0,TEN,88.0,Beyond20,Punt,48.0
2009092711,NYJ,TEN,25,2,4,4.0,TEN,45.0,Beyond20,Punt,25.0
2009092711,NYJ,TEN,26,2,4,4.0,NYJ,75.0,Beyond20,Punt,44.0
2009092711,NYJ,TEN,27,2,4,4.0,TEN,69.0,Beyond20,Punt,8.0
2009092711,NYJ,TEN,30,2,4,4.0,NYJ,57.0,Beyond20,Punt,23.0
2009092702,DET,WAS,1,1,1,4.0,DET,72.0,Beyond20,Punt,48.0
2009092702,DET,WAS,4,1,2,4.0,WAS,55.0,Beyond20,Punt,49.0
2009092702,DET,WAS,6,1,2,4.0,WAS,68.0,Beyond20,Punt,62.0
2009092702,DET,WAS,9,2,3,4.0,DET,59.0,Beyond20,Punt,47.0
2009092702,DET,WAS,11,2,3,4.0,DET,50.0,Beyond20,Punt,41.0
2009092702,DET,WAS,12,2,3,4.0,WAS,83.0,Beyond20,Punt,55.0
2009092702,DET,WAS,13,2,3,4.0,DET,47.0,Beyond20,Punt,32.0
