GameID,HomeTeam,AwayTeam,Drive,half,qtr,down,posteam,yrdline100,yrdregion,PlayType,NextScore,PossessionValue
2009091000,PIT,TEN,1,1,1,,PIT,30.0,Beyond20,Kickoff,7.0,7.0
2009091000,PIT,TEN,1,1,1,1.0,PIT,58.0,Beyond20,Pass,7.0,7.0
2009091000,PIT,TEN,2,1,1,1.0,TEN,98.0,Beyond20,Run,7.0,-7.0
2009091000,PIT,TEN,3,1,1,1.0,PIT,43.0,Beyond20,Pass,7.0,7.0
2009091000,PIT,TEN,4,1,1,1.0,TEN,89.0,Beyond20,Run,7.0,-7.0
2009091000,PIT,TEN,5,1,1,1.0,PIT,73.0,Beyond20,Run,7.0,7.0
2009091000,PIT,TEN,6,1,1,1.0,TEN,74.0,Beyond20,Pass,7.0,-7.0
2009091000,PIT,TEN,7,1,1,1.0,PIT,79.0,Beyond20,Run,7.0,7.0
2009091000,PIT,TEN,8,1,1,1.0,TEN,44.0,Beyond20,Run,7.0,-7.0
2009091000,PIT,TEN,14,2,3,,TEN,30.0,Beyond20,Kickoff,-3.0,3.0
2009091000,PIT,TEN,14,2,3,1.0,TEN,79.0,Beyond20,Run,-3.0,3.0
2009091000,PIT,TEN,15,2,3,1.0,PIT,54.0,Beyond20,Run,-3.0,-3.0
2009091000,PIT,TEN,16,2,3,1.0,TEN,95.0,Beyond20,Run,-3.0,3.0
2009091000,PIT,TEN,17,2,3,1.0,PIT,54.0,Beyond20,Pass,-3.0,-3.0
2009091000,PIT,TEN,18,2,3,1.0,TEN,90.0,Beyond20,Run,-3.0,3.0
2009091000,PIT,TEN,19,2,3,1.0,PIT,85.0,Beyond20,Run,-3.0,-3.0
2009091300,ATL,MIA,1,1,1,,ATL,30.0,Beyond20,Kickoff,7.0,7.0
2009091300,ATL,MIA,1,1,1,1.0,ATL,71.0,Beyond20,Run,7.0,7.0
2009091300,ATL,MIA,2,1,1,1.0,MIA,68.0,Beyond20,Run,7.0,-7.0
2009091300,ATL,MIA,3,1,1,1.0,ATL,37.0,Beyond20,No Play,7.0,7.0
2009091300,ATL,MIA,4,1,1,1.0,MIA,88.0,Beyond20,Pass,7.0,-7.0
2009091300,ATL,MIA,5,1,1,1.0,ATL,89.0,Beyond20,Run,7.0,7.0
2009091300,ATL,MIA,11,2,3,,MIA,30.0,Beyond20,Kickoff,6.0,-6.0
2009091300,ATL,MIA,11,2,3,1.0,MIA,84.0,Beyond20,Run,6.0,-6.0
2009091300,ATL,MIA,12,2,3,1.0,ATL,71.0,Beyond20,Pass,6.0,6.0
2009091300,ATL,MIA,13,2,3,1.0,MIA,74.0,Beyond20,Sack,6.0,-6.0
2009091300,ATL,MIA,14,2,3,1.0,ATL,48.0,Beyond20,Run,6.0,6.0
2009091300,ATL,MIA,15,2,3,1.0,MIA,80.0,Beyond20,Run,6.0,-6.0
2009091300,ATL,MIA,16,2,3,1.0,ATL,20.0,10to20,Pass,6.0,6.0
2009091300,ATL,MIA,17,2,3,,MIA,30.0,Beyond20,Kickoff,3.0,-3.0
2009091300,ATL,MIA,17,2,3,1.0,MIA,86.0,Beyond20,Run,3.0,-3.0
2009091300,ATL,MIA,18,2,3,1.0,ATL,38.0,Beyond20,Run,3.0,3.0
2009091301,BAL,KC,1,1,1,,KC,30.0,Beyond20,Kickoff,3.0,-3.0
2009091301,BAL,KC,1,1,1,1.0,KC,74.0,Beyond20,Run,3.0,-3.0
2009091301,BAL,KC,2,1,1,1.0,BAL,80.0,Beyond20,Run,3.0,3.0
2009091301,BAL,KC,3,1,1,,KC,30.0,Beyond20,Kickoff,7.0,-7.0
2009091301,BAL,KC,3,1,1,1.0,KC,75.0,Beyond20,Pass,7.0,-7.0
2009091301,BAL,KC,4,1,1,1.0,BAL,70.0,Beyond20,Pass,7.0,7.0
2009091301,BAL,KC,5,1,1,,KC,30.0,Beyond20,Kickoff,-6.0,6.0
2009091301,BAL,KC,5,1,1,1.0,KC,84.0,Beyond20,Run,-6.0,6.0
2009091301,BAL,KC,6,1,1,1.0,BAL,92.0,Beyond20,Run,-6.0,-6.0
2009091301,BAL,KC,11,2,3,,BAL,30.0,Beyond20,Kickoff,-7.0,-7.0
2009091301,BAL,KC,11,2,3,1.0,BAL,80.0,Beyond20,Run,-7.0,-7.0
2009091301,BAL,KC,12,2,3,1.0,KC,6.0,Inside10,Run,-7.0,7.0
2009091301,BAL,KC,13,2,3,,BAL,30.0,Beyond20,Kickoff,7.0,7.0
2009091301,BAL,KC,13,2,3,1.0,BAL,64.0,Beyond20,Run,7.0,7.0
2009091301,BAL,KC,14,2,3,,KC,30.0,Beyond20,Kickoff,-3.0,3.0
2009091301,BAL,KC,14,2,3,1.0,KC,80.0,Beyond20,Run,-3.0,3.0
2009091301,BAL,KC,15,2,3,1.0,BAL,52.0,Beyond20,Pass,-3.0,-3.0
2009091302,CAR,PHI,1,1,1,,CAR,30.0,Beyond20,Kickoff,7.0,7.0
2009091302,CAR,PHI,1,1,1,1.0,CAR,70.0,Beyond20,Pass,7.0,7.0
2009091302,CAR,PHI,2,1,1,,PHI,30.0,Beyond20,Kickoff,-3.0,3.0
2009091302,CAR,PHI,2,1,1,1.0,PHI,74.0,Beyond20,Run,-3.0,3.0
2009091302,CAR,PHI,3,1,1,1.0,CAR,75.0,Beyond20,Run,-3.0,-3.0
2009091302,CAR,PHI,4,1,1,1.0,PHI,32.0,Beyond20,Run,-3.0,3.0
2009091302,CAR,PHI,5,1,1,,CAR,30.0,Beyond20,Kickoff,-6.0,-6.0
2009091302,CAR,PHI,5,1,1,1.0,CAR,75.0,Beyond20,Pass,-6.0,-6.0
2009091302,CAR,PHI,14,2,3,,PHI,30.0,Beyond20,Kickoff,-7.0,7.0
2009091302,CAR,PHI,14,2,3,1.0,PHI,80.0,Beyond20,Pass,-7.0,7.0
2009091302,CAR,PHI,15,2,3,1.0,CAR,65.0,Beyond20,Run,-7.0,-7.0
2009091302,CAR,PHI,16,2,3,1.0,PHI,10.0,10to20,Pass,-7.0,7.0
2009091302,CAR,PHI,17,2,3,,CAR,30.0,Beyond20,Kickoff,0.0,0.0
2009091302,CAR,PHI,17,2,3,1.0,CAR,76.0,Beyond20,Pass,0.0,0.0
2009091302,CAR,PHI,18,2,3,1.0,PHI,72.0,Beyond20,Run,0.0,-0.0
2009091302,CAR,PHI,19,2,3,1.0,CAR,67.0,Beyond20,Run,0.0,0.0
2009091302,CAR,PHI,20,2,3,1.0,PHI,80.0,Beyond20,Pass,0.0,-0.0
2009091303,CIN,DEN,1,1,1,,DEN,30.0,Beyond20,Kickoff,0.0,-0.0
2009091303,CIN,DEN,1,1,1,1.0,DEN,80.0,Beyond20,Run,0.0,-0.0
2009091303,CIN,DEN,2,1,1,1.0,CIN,88.0,Beyond20,Run,0.0,0.0
2009091303,CIN,DEN,3,1,1,1.0,DEN,84.0,Beyond20,Run,0.0,-0.0
2009091303,CIN,DEN,4,1,1,1.0,CIN,50.0,Beyond20,No Play,0.0,0.0
2009091303,CIN,DEN,5,1,1,1.0,DEN,56.0,Beyond20,Sack,0.0,-0.0
2009091303,CIN,DEN,6,1,1,1.0,CIN,68.0,Beyond20,Pass,0.0,0.0
2009091303,CIN,DEN,12,2,3,,CIN,30.0,Beyond20,Kickoff,-3.0,-3.0
2009091303,CIN,DEN,12,2,3,1.0,CIN,80.0,Beyond20,Pass,-3.0,-3.0
2009091303,CIN,DEN,13,2,3,1.0,DEN,86.0,Beyond20,Run,-3.0,3.0
2009091303,CIN,DEN,14,2,3,1.0,CIN,45.0,Beyond20,Run,-3.0,-3.0
2009091303,CIN,DEN,15,2,3,1.0,DEN,95.0,Beyond20,Run,-3.0,3.0
2009091303,CIN,DEN,16,2,3,1.0,CIN,83.0,Beyond20,Run,-3.0,-3.0
2009091303,CIN,DEN,17,2,3,1.0,DEN,66.0,Beyond20,Pass,-3.0,3.0
2009091303,CIN,DEN,18,2,3,,CIN,30.0,Beyond20,Kickoff,7.0,7.0
2009091303,CIN,DEN,18,2,3,1.0,CIN,85.0,Beyond20,No Play,7.0,7.0
2009091304,CLE,MIN,1,1,1,,CLE,30.0,Beyond20,Kickoff,3.0,3.0
2009091304,CLE,MIN,1,1,1,1.0,CLE,51.0,Beyond20,Run,3.0,3.0
2009091304,CLE,MIN,2,1,1,,MIN,30.0,Beyond20,Kickoff,-3.0,3.0
2009091304,CLE,MIN,2,1,1,1.0,MIN,70.0,Beyond20,Run,-3.0,3.0
2009091304,CLE,MIN,3,1,1,1.0,CLE,78.0,Beyond20,Run,-3.0,-3.0
2009091304,CLE,MIN,4,1,1,1.0,MIN,49.0,Beyond20,Pass,-3.0,3.0
2009091304,CLE,MIN,5,1,1,,CLE,30.0,Beyond20,Kickoff,-7.0,-7.0
2009091304,CLE,MIN,5,1,1,,None,30.0,Beyond20,Quarter End,-7.0,-0.0
2009091304,CLE,MIN,13,2,3,,MIN,30.0,Beyond20,Kickoff,-7.0,7.0
2009091304,CLE,MIN,13,2,3,1.0,MIN,55.0,Beyond20,Run,-7.0,7.0
2009091304,CLE,MIN,14,2,3,,CLE,30.0,Beyond20,Kickoff,-7.0,-7.0
2009091304,CLE,MIN,14,2,3,1.0,CLE,72.0,Beyond20,Run,-7.0,-7.0
2009091304,CLE,MIN,15,2,3,1.0,MIN,82.0,Beyond20,Run,-7.0,7.0
2009091304,CLE,MIN,16,2,3,,CLE,30.0,Beyond20,Kickoff,-3.0,-3.0
2009091304,CLE,MIN,16,2,3,1.0,CLE,81.0,Beyond20,Pass,-3.0,-3.0
2009091305,HOU,NYJ,1,1,1,,HOU,30.0,Beyond20,Kickoff,-3.0,-3.0
2009091305,HOU,NYJ,1,1,1,1.0,HOU,80.0,Beyond20,Run,-3.0,-3.0
2009091305,HOU,NYJ,2,1,1,1.0,NYJ,81.0,Beyond20,Run,-3.0,3.0
2009091305,HOU,NYJ,3,1,1,1.0,HOU,67.0,Beyond20,Run,-3.0,-3.0
2009091305,HOU,NYJ,4,1,1,1.0,NYJ,74.0,Beyond20,Run,-3.0,3.0
2009091305,HOU,NYJ,5,1,1,,HOU,15.0,10to20,Kickoff,-7.0,-7.0
2009091305,HOU,NYJ,5,1,1,1.0,HOU,68.0,Beyond20,Pass,-7.0,-7.0
2009091305,HOU,NYJ,11,2,3,,NYJ,30.0,Beyond20,Kickoff,-7.0,7.0
2009091305,HOU,NYJ,11,2,3,1.0,NYJ,87.0,Beyond20,Run,-7.0,7.0
2009091305,HOU,NYJ,12,2,3,,HOU,30.0,Beyond20,Kickoff,6.0,6.0
2009091305,HOU,NYJ,12,2,3,1.0,HOU,75.0,Beyond20,Run,6.0,6.0
2009091305,HOU,NYJ,13,2,3,1.0,NYJ,63.0,Beyond20,Pass,6.0,-6.0
2009091305,HOU,NYJ,14,2,3,1.0,HOU,86.0,Beyond20,Pass,6.0,6.0
2009091305,HOU,NYJ,15,2,3,1.0,NYJ,49.0,Beyond20,Run,6.0,-6.0
2009091305,HOU,NYJ,16,2,3,1.0,HOU,89.0,Beyond20,Run,6.0,6.0
2009091306,IND,JAC,1,1,1,,IND,30.0,Beyond20,Kickoff,-3.0,-3.0
2009091306,IND,JAC,1,1,1,1.0,IND,80.0,Beyond20,Run,-3.0,-3.0
2009091306,IND,JAC,2,1,1,1.0,JAC,80.0,Beyond20,Pass,-3.0,3.0
2009091306,IND,JAC,3,1,1,1.0,IND,88.0,Beyond20,Run,-3.0,-3.0
2009091306,IND,JAC,9,2,3,,JAC,30.0,Beyond20,Kickoff,7.0,-7.0
2009091306,IND,JAC,9,2,3,1.0,JAC,72.0,Beyond20,No Play,7.0,-7.0
2009091306,IND,JAC,10,2,3,1.0,IND,86.0,Beyond20,Run,7.0,7.0
2009091306,IND,JAC,11,2,3,,JAC,30.0,Beyond20,Kickoff,-6.0,6.0
2009091306,IND,JAC,11,2,3,1.0,JAC,80.0,Beyond20,Run,-6.0,6.0
2009091306,IND,JAC,12,2,3,1.0,IND,63.0,Beyond20,Pass,-6.0,-6.0
2009091306,IND,JAC,13,2,3,1.0,JAC,91.0,Beyond20,No Play,-6.0,6.0
2009091306,IND,JAC,14,2,3,1.0,IND,34.0,Beyond20,Pass,-6.0,-6.0
2009091306,IND,JAC,15,2,3,1.0,JAC,58.0,Beyond20,Pass,-6.0,6.0
2009091307,NO,DET,1,1,1,,NO,30.0,Beyond20,Kickoff,7.0,7.0
2009091307,NO,DET,1,1,1,1.0,NO,54.0,Beyond20,Pass,7.0,7.0
2009091307,NO,DET,2,1,1,,DET,30.0,Beyond20,Kickoff,7.0,-7.0
2009091307,NO,DET,2,1,1,1.0,DET,80.0,Beyond20,Run,7.0,-7.0
2009091307,NO,DET,3,1,1,1.0,NO,53.0,Beyond20,Run,7.0,7.0
2009091307,NO,DET,4,1,1,,DET,30.0,Beyond20,Kickoff,-3.0,3.0
2009091307,NO,DET,4,1,1,1.0,DET,80.0,Beyond20,Pass,-3.0,3.0
2009091307,NO,DET,5,1,1,,NO,30.0,Beyond20,Kickoff,-7.0,-7.0
2009091307,NO,DET,5,1,1,1.0,NO,81.0,Beyond20,Run,-7.0,-7.0
2009091307,NO,DET,6,1,1,1.0,DET,68.0,Beyond20,Run,-7.0,7.0
2009091307,NO,DET,7,1,1,1.0,NO,88.0,Beyond20,Run,-7.0,-7.0
2009091307,NO,DET,8,1,1,1.0,DET,13.0,10to20,Pass,-7.0,7.0
2009091307,NO,DET,18,2,3,,DET,30.0,Beyond20,Kickoff,-7.0,7.0
2009091307,NO,DET,18,2,3,1.0,DET,71.0,Beyond20,Run,-7.0,7.0
2009091307,NO,DET,19,2,3,,NO,30.0,Beyond20,Kickoff,3.0,3.0
2009091307,NO,DET,19,2,3,1.0,NO,84.0,Beyond20,Pass,3.0,3.0
2009091307,NO,DET,20,2,3,,DET,30.0,Beyond20,Kickoff,-3.0,3.0
2009091307,NO,DET,20,2,3,1.0,DET,12.0,10to20,Run,-3.0,3.0
2009091307,NO,DET,21,2,3,,NO,30.0,Beyond20,Kickoff,7.0,7.0
2009091307,NO,DET,21,2,3,1.0,NO,58.0,Beyond20,Pass,7.0,7.0
2009091307,NO,DET,22,2,3,,DET,30.0,Beyond20,Kickoff,-6.0,6.0
2009091307,NO,DET,22,2,3,1.0,DET,84.0,Beyond20,Pass,-6.0,6.0
2009091307,NO,DET,23,2,3,1.0,NO,30.0,Beyond20,Run,-6.0,-6.0
2009091307,NO,DET,24,2,3,,NO,30.0,Beyond20,Kickoff,7.0,7.0
2009091307,NO,DET,24,2,3,1.0,NO,78.0,Beyond20,Pass,7.0,7.0
2009091308,TB,DAL,1,1,1,,DAL,30.0,Beyond20,Kickoff,-3.0,3.0
2009091308,TB,DAL,1,1,1,1.0,DAL,64.0,Beyond20,Run,-3.0,3.0
2009091308,TB,DAL,2,1,1,,TB,30.0,Beyond20,Kickoff,-3.0,-3.0
2009091308,TB,DAL,2,1,1,1.0,TB,80.0,Beyond20,Run,-3.0,-3.0
2009091308,TB,DAL,3,1,1,1.0,DAL,48.0,Beyond20,Run,-3.0,3.0
2009091308,TB,DAL,4,1,1,,TB,30.0,Beyond20,Kickoff,7.0,7.0
2009091308,TB,DAL,4,1,1,1.0,TB,78.0,Beyond20,Run,7.0,7.0
2009091308,TB,DAL,11,2,3,,TB,30.0,Beyond20,Kickoff,-7.0,-7.0
2009091308,TB,DAL,11,2,3,1.0,TB,80.0,Beyond20,Run,-7.0,-7.0
2009091308,TB,DAL,12,2,3,1.0,DAL,79.0,Beyond20,Pass,-7.0,7.0
2009091308,TB,DAL,13,2,3,,TB,30.0,Beyond20,Kickoff,7.0,7.0
2009091308,TB,DAL,13,2,3,1.0,TB,80.0,Beyond20,Pass,7.0,7.0
2009091308,TB,DAL,14,2,3,1.0,DAL,86.0,Beyond20,Pass,7.0,-7.0
2009091308,TB,DAL,15,2,3,1.0,TB,58.0,Beyond20,Run,7.0,7.0
2009091308,TB,DAL,16,2,3,1.0,DAL,88.0,Beyond20,Pass,7.0,-7.0
2009091308,TB,DAL,17,2,3,1.0,TB,84.0,Beyond20,Run,7.0,7.0
2009091309,ARI,SF,1,1,1,,ARI,30.0,Beyond20,Kickoff,-3.0,-3.0
2009091309,ARI,SF,1,1,1,1.0,ARI,80.0,Beyond20,Pass,-3.0,-3.0
2009091309,ARI,SF,2,1,1,1.0,SF,74.0,Beyond20,Run,-3.0,3.0
2009091309,ARI,SF,3,1,1,1.0,ARI,71.0,Beyond20,Run,-3.0,-3.0
2009091309,ARI,SF,4,1,1,1.0,SF,36.0,Beyond20,Pass,-3.0,3.0
2009091309,ARI,SF,5,1,1,,ARI,30.0,Beyond20,Kickoff,-3.0,-3.0
2009091309,ARI,SF,5,1,1,,None,30.0,Beyond20,Timeout,-3.0,-0.0
2009091309,ARI,SF,6,1,1,1.0,SF,56.0,Beyond20,Pass,-3.0,3.0
2009091309,ARI,SF,7,1,1,,ARI,30.0,Beyond20,Kickoff,3.0,3.0
2009091309,ARI,SF,7,1,1,1.0,ARI,78.0,Beyond20,Pass,3.0,3.0
2009091309,ARI,SF,16,2,3,,SF,30.0,Beyond20,Kickoff,7.0,-7.0
2009091309,ARI,SF,16,2,3,1.0,SF,80.0,Beyond20,Run,7.0,-7.0
2009091309,ARI,SF,17,2,3,1.0,ARI,66.0,Beyond20,Pass,7.0,7.0
2009091309,ARI,SF,18,2,3,1.0,SF,80.0,Beyond20,Run,7.0,-7.0
2009091309,ARI,SF,19,2,3,1.0,ARI,69.0,Beyond20,Pass,7.0,7.0
2009091309,ARI,SF,20,2,3,,SF,30.0,Beyond20,Kickoff,3.0,-3.0
2009091309,ARI,SF,20,2,3,1.0,SF,82.0,Beyond20,Pass,3.0,-3.0
2009091309,ARI,SF,21,2,3,1.0,ARI,61.0,Beyond20,Pass,3.0,3.0
2009091310,NYG,WAS,1,1,1,,NYG,30.0,Beyond20,Kickoff,3.0,3.0
2009091310,NYG,WAS,1,1,1,1.0,NYG,78.0,Beyond20,Pass,3.0,3.0
2009091310,NYG,WAS,2,1,1,,WAS,30.0,Beyond20,Kickoff,7.0,-7.0
2009091310,NYG,WAS,2,1,1,1.0,WAS,71.0,Beyond20,Run,7.0,-7.0
2009091310,NYG,WAS,3,1,1,1.0,NYG,80.0,Beyond20,Run,7.0,7.0
2009091310,NYG,WAS,11,2,3,,WAS,30.0,Beyond20,Kickoff,-3.0,3.0
2009091310,NYG,WAS,11,2,3,1.0,WAS,80.0,Beyond20,Run,-3.0,3.0
2009091310,NYG,WAS,12,2,3,1.0,NYG,92.0,Beyond20,Pass,-3.0,-3.0
2009091310,NYG,WAS,13,2,3,1.0,WAS,80.0,Beyond20,Run,-3.0,3.0
2009091310,NYG,WAS,14,2,3,1.0,NYG,90.0,Beyond20,Run,-3.0,-3.0
2009091310,NYG,WAS,15,2,3,1.0,WAS,11.0,10to20,Run,-3.0,3.0
2009091310,NYG,WAS,16,2,3,,NYG,30.0,Beyond20,Kickoff,3.0,3.0
2009091310,NYG,WAS,16,2,3,1.0,NYG,71.0,Beyond20,Run,3.0,3.0
2009091311,SEA,STL,1,1,1,,STL,30.0,Beyond20,Kickoff,7.0,-7.0
2009091311,SEA,STL,2,1,1,1.0,SEA,19.0,10to20,Run,7.0,7.0
2009091311,SEA,STL,3,1,1,1.0,STL,80.0,Beyond20,No Play,7.0,-7.0
2009091311,SEA,STL,4,1,1,1.0,SEA,70.0,Beyond20,Run,7.0,7.0
2009091311,SEA,STL,5,1,1,1.0,STL,68.0,Beyond20,Run,7.0,-7.0
2009091311,SEA,STL,6,1,1,1.0,SEA,73.0,Beyond20,Pass,7.0,7.0
2009091311,SEA,STL,7,1,1,1.0,STL,38.0,Beyond20,Pass,7.0,-7.0
2009091311,SEA,STL,8,1,1,1.0,SEA,96.0,Beyond20,Run,7.0,7.0
2009091311,SEA,STL,9,1,1,1.0,STL,67.0,Beyond20,Pass,7.0,-7.0
2009091311,SEA,STL,14,2,3,,SEA,30.0,Beyond20,Kickoff,7.0,7.0
2009091311,SEA,STL,14,2,3,1.0,SEA,74.0,Beyond20,Run,7.0,7.0
2009091311,SEA,STL,15,2,3,1.0,STL,80.0,Beyond20,Run,7.0,-7.0
2009091311,SEA,STL,16,2,3,1.0,SEA,99.0,Beyond20,Pass,7.0,7.0
2009091311,SEA,STL,17,2,3,,STL,30.0,Beyond20,Kickoff,7.0,-7.0
2009091311,SEA,STL,17,2,3,1.0,STL,80.0,Beyond20,Pass,7.0,-7.0
2009091311,SEA,STL,18,2,3,1.0,SEA,62.0,Beyond20,Run,7.0,7.0
2009091311,SEA,STL,19,2,3,,STL,30.0,Beyond20,Kickoff,0.0,-0.0
2009091311,SEA,STL,19,2,3,1.0,STL,80.0,Beyond20,Sack,0.0,-0.0
2009091312,GB,CHI,1,1,1,,GB,30.0,Beyond20,Kickoff,3.0,3.0
2009091312,GB,CHI,1,1,1,1.0,GB,51.0,Beyond20,Pass,3.0,3.0
2009091312,GB,CHI,2,1,1,1.0,CHI,61.0,Beyond20,Pass,3.0,-3.0
2009091312,GB,CHI,3,1,1,1.0,GB,78.0,Beyond20,Pass,3.0,3.0
2009091312,GB,CHI,4,1,1,1.0,CHI,82.0,Beyond20,Pass,3.0,-3.0
2009091312,GB,CHI,5,1,1,1.0,GB,57.0,Beyond20,Run,3.0,3.0
2009091312,GB,CHI,6,1,1,1.0,CHI,80.0,Beyond20,Run,3.0,-3.0
2009091312,GB,CHI,7,1,1,1.0,GB,59.0,Beyond20,Sack,3.0,3.0
2009091312,GB,CHI,17,2,3,,CHI,30.0,Beyond20,Kickoff,-7.0,7.0
2009091312,GB,CHI,17,2,3,1.0,CHI,79.0,Beyond20,Run,-7.0,7.0
2009091312,GB,CHI,18,2,3,,GB,30.0,Beyond20,Kickoff,-3.0,-3.0
2009091312,GB,CHI,18,2,3,1.0,GB,68.0,Beyond20,Pass,-3.0,-3.0
2009091312,GB,CHI,19,2,3,1.0,CHI,64.0,Beyond20,Pass,-3.0,3.0
2009091312,GB,CHI,20,2,3,,GB,30.0,Beyond20,Kickoff,3.0,3.0
2009091312,GB,CHI,20,2,3,1.0,GB,71.0,Beyond20,Run,3.0,3.0
2009091400,NE,BUF,1,1,1,,NE,30.0,Beyond20,Kickoff,-7.0,-7.0
2009091400,NE,BUF,1,1,1,1.0,NE,49.0,Beyond20,Pass,-7.0,-7.0
2009091400,NE,BUF,2,1,1,1.0,BUF,60.0,Beyond20,Pass,-7.0,7.0
2009091400,NE,BUF,3,1,1,1.0,NE,83.0,Beyond20,Run,-7.0,-7.0
2009091400,NE,BUF,4,1,1,1.0,BUF,68.0,Beyond20,Run,-7.0,7.0
2009091400,NE,BUF,5,1,1,,NE,30.0,Beyond20,Kickoff,7.0,7.0
2009091400,NE,BUF,5,1,1,1.0,NE,68.0,Beyond20,Pass,7.0,7.0
2009091400,NE,BUF,6,1,1,1.0,BUF,73.0,Beyond20,Pass,7.0,-7.0
2009091400,NE,BUF,11,2,3,,BUF,30.0,Beyond20,Kickoff,-3.0,3.0
2009091400,NE,BUF,11,2,3,1.0,BUF,79.0,Beyond20,No Play,-3.0,3.0
2009091400,NE,BUF,12,2,3,1.0,NE,97.0,Beyond20,Pass,-3.0,-3.0
2009091400,NE,BUF,13,2,3,1.0,BUF,64.0,Beyond20,Run,-3.0,3.0
2009091400,NE,BUF,14,2,3,,NE,30.0,Beyond20,Kickoff,3.0,3.0
2009091400,NE,BUF,14,2,3,1.0,NE,77.0,Beyond20,Pass,3.0,3.0
2009091401,OAK,SD,1,1,1,,OAK,30.0,Beyond20,Kickoff,7.0,7.0
2009091401,OAK,SD,1,1,1,1.0,OAK,71.0,Beyond20,Run,7.0,7.0
2009091401,OAK,SD,2,1,1,1.0,SD,71.0,Beyond20,Run,7.0,-7.0
2009091401,OAK,SD,3,1,1,1.0,OAK,84.0,Beyond20,Run,7.0,7.0
2009091401,OAK,SD,4,1,1,,SD,30.0,Beyond20,Kickoff,-7.0,7.0
2009091401,OAK,SD,4,1,1,1.0,SD,33.0,Beyond20,Run,-7.0,7.0
2009091401,OAK,SD,5,1,1,1.0,OAK,91.0,Beyond20,Run,-7.0,-7.0
2009091401,OAK,SD,11,2,3,,SD,30.0,Beyond20,Kickoff,3.0,-3.0
2009091401,OAK,SD,11,2,3,1.0,SD,85.0,Beyond20,Run,3.0,-3.0
2009091401,OAK,SD,12,2,3,1.0,OAK,63.0,Beyond20,Run,3.0,3.0
2009091401,OAK,SD,13,2,3,1.0,SD,82.0,Beyond20,Pass,3.0,-3.0
2009091401,OAK,SD,14,2,3,1.0,OAK,48.0,Beyond20,Run,3.0,3.0
2009091401,OAK,SD,15,2,3,1.0,SD,80.0,Beyond20,Pass,3.0,-3.0
2009091401,OAK,SD,16,2,3,1.0,OAK,73.0,Beyond20,Pass,3.0,3.0
2009091401,OAK,SD,17,2,3,1.0,SD,67.0,Beyond20,Run,3.0,-3.0
2009091401,OAK,SD,18,2,3,1.0,OAK,68.0,Beyond20,Run,3.0,3.0
2009092000,ATL,CAR,1,1,1,,CAR,30.0,Beyond20,Kickoff,-3.0,3.0
2009092000,ATL,CAR,1,1,1,1.0,CAR,80.0,Beyond20,Run,-3.0,3.0
2009092000,ATL,CAR,2,1,1,,ATL,30.0,Beyond20,Kickoff,7.0,7.0
2009092000,ATL,CAR,2,1,1,1.0,ATL,61.0,Beyond20,Pass,7.0,7.0
2009092000,ATL,CAR,3,1,1,1.0,CAR,95.0,Beyond20,Run,7.0,-7.0
2009092000,ATL,CAR,4,1,1,1.0,ATL,57.0,Beyond20,Run,7.0,7.0
2009092000,ATL,CAR,5,1,1,1.0,CAR,54.0,Beyond20,No Play,7.0,-7.0
2009092000,ATL,CAR,6,1,1,1.0,ATL,53.0,Beyond20,Pass,7.0,7.0
2009092000,ATL,CAR,7,1,1,,CAR,30.0,Beyond20,Kickoff,-7.0,7.0
2009092000,ATL,CAR,7,1,1,1.0,CAR,80.0,Beyond20,Run,-7.0,7.0
2009092000,ATL,CAR,12,2,3,,ATL,30.0,Beyond20,Kickoff,7.0,7.0
2009092000,ATL,CAR,12,2,3,1.0,ATL,80.0,Beyond20,Run,7.0,7.0
2009092000,ATL,CAR,13,2,3,1.0,CAR,92.0,Beyond20,Run,7.0,-7.0
2009092000,ATL,CAR,14,2,3,1.0,ATL,47.0,Beyond20,Pass,7.0,7.0
2009092001,DET,MIN,1,1,1,,MIN,30.0,Beyond20,Kickoff,3.0,-3.0
2009092001,DET,MIN,1,1,1,1.0,MIN,76.0,Beyond20,Run,3.0,-3.0
2009092001,DET,MIN,2,1,1,1.0,DET,52.0,Beyond20,Run,3.0,3.0
2009092001,DET,MIN,3,1,1,,MIN,30.0,Beyond20,Kickoff,7.0,-7.0
2009092001,DET,MIN,3,1,1,1.0,MIN,69.0,Beyond20,Run,7.0,-7.0
2009092001,DET,MIN,4,1,1,1.0,DET,79.0,Beyond20,Run,7.0,7.0
2009092001,DET,MIN,11,2,3,,DET,30.0,Beyond20,Kickoff,-3.0,-3.0
2009092001,DET,MIN,11,2,3,1.0,DET,72.0,Beyond20,Sack,-3.0,-3.0
2009092001,DET,MIN,12,2,3,1.0,MIN,47.0,Beyond20,Run,-3.0,3.0
2009092001,DET,MIN,13,2,3,,DET,30.0,Beyond20,Kickoff,-7.0,-7.0
2009092001,DET,MIN,13,2,3,1.0,DET,73.0,Beyond20,Run,-7.0,-7.0
2009092001,DET,MIN,14,2,3,1.0,MIN,27.0,Beyond20,Run,-7.0,7.0
2009092001,DET,MIN,15,2,3,,DET,30.0,Beyond20,Kickoff,-3.0,-3.0
2009092001,DET,MIN,15,2,3,1.0,DET,79.0,Beyond20,Run,-3.0,-3.0
2009092001,DET,MIN,16,2,3,1.0,MIN,71.0,Beyond20,Run,-3.0,3.0
