GAME_ID,TEAM_NAME,OPP_TEAM_NAME,log_rtg_rat,eFG,Tov,Reb,Ftr
21600001,Knicks,Cavaliers,-0.23112990294685978,-1.392593721691834,0.7511409272774545,-0.344226434292976,0.33565134912918987
21600002,Jazz,Trail Blazers,-0.12850478785052424,-0.7605228459617988,0.07118262651241826,-0.015785880285851435,-0.6761403395106835
21600003,Spurs,Warriors,0.23935849971435924,0.3183567522670542,-0.44878548583731576,2.341258095529979,0.5364036683037678
21600004,Magic,Heat,-0.09105996551563007,-0.9675805466319828,-0.1488038825586228,-0.576066825356828,1.3153226667011304
21600005,Pacers,Mavericks,0.07981971737269047,0.4382322631813701,0.19117526782389532,-0.19932618987806797,1.6606166556814046
21600006,Celtics,Nets,0.06874953288008097,0.8741432119607052,0.6511470595178902,-0.12204605952345075,0.0786883805857295
21600007,Raptors,Pistons,0.20969092810466713,0.5908010952541379,-0.3287928445258387,1.1627361076220637,0.7130657091773965
21600008,Bucks,Hornets,-0.11090069603344162,-0.5316695978526484,-0.4087879387334895,-0.3828664994702842,-0.31478616499644335
21600009,Timberwolves,Grizzlies,-0.04906644542550618,-0.7169317510838664,-0.44878548583731576,0.3126546737212721,0.10277865888667956
21600010,Pelicans,Nuggets,-0.028558260197847116,-0.7060339773643824,-2.468661614580511,-1.8511889762080151,-0.8126519165493963
21600011,76ers,Thunder,-0.07433761964583238,0.25297010995015334,0.7311421537255416,-1.4454682918462742,0.279440699760308
21600012,Kings,Suns,0.13841634898980096,0.5799033215346552,-0.9687535981870493,-0.054425945463160444,-0.28266579392851104
21600013,Lakers,Rockets,0.04327385988644742,0.23117456251118595,0.15117772072006963,0.061494250068765785,-0.4272074637342069
21600014,Wizards,Hawks,-0.19796677312975014,-1.2073315684606165,-0.608775674252618,-0.9528074608355878,-0.0016125470841013472
21600015,Bulls,Celtics,0.02101318959881639,-1.109251604985266,-0.10880633545479738,2.6310585843597947,0.19110967932349354
21600016,Spurs,Kings,0.13275948984594071,0.5581077740956885,-1.1287437866023518,0.3995948203702168,-1.5032398945099446
21600017,Trail Blazers,Clippers,-0.07200078587145856,0.34015229970602096,1.151116398315711,-0.6726669883001002,-0.9250732152871605
21600018,Raptors,Cavaliers,-0.03490571185186794,-0.9021939043150826,-0.008812467695233136,1.4235565475688983,-0.5155384841710213
21600019,Pacers,Nets,-0.150282203049338,-0.8803983568761165,-0.7487670891160078,-0.015785880285851702,-0.09797366028789913
21600020,Magic,Pistons,-0.22011923820296772,-1.665038064678919,-0.508781806493054,0.042174217480111416,0.616704595973599
21600021,Suns,Thunder,0.012739025777429712,0.32925452598653754,-1.068747465946613,-1.3585281451973295,-0.3388764432973925
21600022,Heat,Hornets,-0.12523021428439104,0.38374339458395385,2.2110513965670915,-0.12204605952345103,-0.11403384582186515
21600023,Rockets,Mavericks,0.04713407767445239,0.9940187228750224,1.7710783784250088,0.032514201185783964,1.2591120173322483
21600024,Jazz,Lakers,0.13436716367191864,0.19848124135273645,-0.42878671228540294,0.38027478778156243,2.3833250047098855
21600025,Pelicans,Warriors,-0.11070336006832178,-0.41179408693833075,0.07118262651241826,0.2836746248382908,-0.5155384841710211
21600026,76ers,Hawks,-0.3814370419892993,-1.5560603274840852,1.5110943222501418,-0.6050468742398094,-0.555688948005937
21600027,Hornets,Celtics,-0.04996235982586574,-1.2182293421800998,-0.8087634097717462,0.18707446189501906,1.7810680471861515
21600028,Knicks,Grizzlies,0.0480684030410224,0.9068365331191566,0.15117772072006963,-0.7113070534774083,1.805158325487101
21600029,Magic,Cavaliers,-0.12091292866531103,0.3074589785475702,2.191052623015178,0.5734751136681061,-0.13812412412281477
21600030,Pacers,Bulls,-0.18360032934673162,-0.5207718241331657,0.13117894716815678,-1.5227484222008918,-1.0294644212579414
21600031,Bucks,Nets,0.006676228898743892,0.05681018299945317,-0.808763409771746,-0.47946666241355607,-0.3709968143653246
21600032,Spurs,Pelicans,0.20012024683263105,0.9504276279970895,-0.048810014799058554,-0.06408596175748736,0.9379083066529237
21600033,Trail Blazers,Nuggets,0.017626169134603808,1.0920986863503732,-0.18880142966244878,-1.8511889762080158,-1.3024875753353675
21600034,Kings,Timberwolves,-0.0487021398746697,-0.7278295248033486,-0.4287867122854024,0.10013431524607452,-1.0856750706268228
21600035,Jazz,Clippers,-0.14763599880606468,-0.008576459317447082,1.1511163983157109,-1.146007786722132,-0.39508709266627445
21600036,Suns,Warriors,-0.01519016549397512,-0.15024751767073036,-0.6487732213564434,0.737695390671668,-0.8528023803843119
21600037,Spurs,Heat,0.09923945794421446,0.06770795671893655,0.7111433801736285,1.4042365149802436,0.04656800951779721
21600038,Bucks,Pistons,-0.1488944259384312,-0.6297495613279995,-0.7887646362198337,-1.5613884873782,-0.4191773709672236
21600039,Wizards,Grizzlies,-0.08892620919440143,-0.6188517876085154,-0.028811241247145427,-0.7692671512433717,0.07868838058573017
21600040,Thunder,Lakers,0.12828575785553264,0.8523476645217396,-0.5087818064930537,0.051834233774438604,-0.6681102467437008
21600041,Rockets,Mavericks,-0.023996978311350177,0.5690055478151712,0.7111433801736293,-0.28626633652701267,0.3195911635952234
21600042,Raptors,Nuggets,0.0018298266770761572,0.28566343110860404,-0.0688087883509714,-0.21864622246672263,-1.0776449778598405
21600043,Bulls,Nets,0.2962354353195458,2.14918273714026,0.9511286627965824,0.409254836664544,-0.025702825385050736
21600044,Kings,Hawks,-0.11665551270459372,0.6561877375710382,1.2111127189714488,-1.5903685362611821,-2.635482974654565
21600045,Suns,Clippers,-0.17732015709376495,-1.0002738677904324,0.8711335685889315,0.6797352929057049,-0.7403810816465486
21600046,76ers,Magic,-0.004791576009899284,0.7106766061684545,1.2511102660752753,-0.527766743885192,0.23126014315840918
21600047,Rockets,Cavaliers,-0.07848686829568594,-0.45538518181626425,-0.8687597304274848,-1.2136279007824218,-0.6520500612097341
21600048,Lakers,Pacers,-0.09246235279122149,-0.498976276694199,0.431160550446849,0.003534152302802671,-0.30675607222945955
21600049,Kings,Heat,-0.09145582875005395,-1.0438649626683671,-0.3087940709739253,0.6024551625510877,-0.16221440242376414
21600050,Knicks,Pistons,-0.10991040975980365,-0.6297495613279995,0.2511715884796336,-0.5181067275908651,-0.38705699989929154
21600051,Pelicans,Bucks,-0.023658974316647017,-0.47718072925523103,-0.5487793535968795,-0.624366906828464,2.270903705972122
21600052,Timberwolves,Grizzlies,0.38767556654466606,2.6286847807975273,0.0711826265124177,1.1723961239163911,-0.6279597829087852
21600053,Jazz,Spurs,0.13490957990023733,1.364543029337457,0.15117772072006963,-0.39252651576461167,-0.2023648662586798
21600054,Trail Blazers,Warriors,-0.19172735508083086,-1.1528426998632002,0.3911630033430233,-0.7885871838320259,-0.00161254708410157
21600055,Wizards,Raptors,-0.09823290173359424,-0.20473638626814783,1.6110881900097058,0.5638150973737788,0.17504949378952683
21600056,76ers,Hornets,-0.22980284340418672,-1.2073315684606176,0.5311544182064132,-0.5470867764738461,-1.1338556272287215
21600057,Pistons,Nets,-0.10357320508373052,-1.6650380646789185,-1.3087327485695672,0.40925483666454426,0.23126014315840918
21600058,Knicks,Rockets,-0.20538337549948302,-0.8041139408397328,-0.8887585039793979,-2.430789953867646,0.038537916750814076
21600059,Lakers,Hawks,0.08640347423534682,0.3946411683034366,-0.48878303294114145,0.38027478778156243,-0.8447722876173295
21600060,Pelicans,Grizzlies,-0.0262351086543457,0.4818233580593042,0.5311544182064132,-1.4164882429632926,-0.009642639851084477
21600061,Bulls,Celtics,-0.08955580319923853,-0.8368072619981836,1.3711029073867522,1.0468159120901381,1.6204661918464887
21600062,Jazz,Mavericks,0.1250346990517037,0.634392190132072,-0.3887891651815767,0.3223146900155993,1.7810680471861513
21600063,Trail Blazers,Suns,-0.034469192808174516,0.2638678836696367,0.4911568711025878,-0.6726669883001002,-0.555688948005937
21600064,Thunder,Clippers,0.033859033765005014,0.04591240927996979,0.6111495124140646,0.6507552440227236,0.35974162743013927
21600065,Kings,Magic,-0.0312673505315199,0.07860573043841992,0.15117772072006963,-0.5857268416511551,-0.37902690713230797
21600066,Bucks,Pacers,0.17826804496077203,1.2555652921426221,0.09118140006433109,0.8825956350865755,-0.2103949590256625
21600067,Timberwolves,Nuggets,0.027937668010415483,-0.7605228459617993,-0.9687535981870493,0.7280353743773413,-0.08994356752091599
21600068,Cavaliers,Celtics,0.07131246744652599,0.38374339458395446,0.03118507940859256,-0.3249064017043216,1.805158325487101
21600069,Thunder,Warriors,-0.27507630005585293,-1.479775911447701,-0.12880510900671024,-0.576066825356828,0.8897277500510251
21600070,Wizards,Hawks,0.06519161792795636,0.03501463556048582,0.31116790913537185,0.01319416859712959,0.1429291227215943
21600071,Raptors,Heat,0.10525061950957554,0.41643671574240515,0.6511470595178896,0.4285748692531984,0.4641328334009195
21600072,Hornets,Nets,0.03802739558923932,0.2529701099501545,-0.008812467695233136,0.032514201185783964,0.4159522767990205
21600073,Knicks,Bulls,0.13488426768994216,0.863245438241223,-1.6887094460559111,-0.5567467927681741,-0.5717491335399031
21600074,Grizzlies,Clippers,-0.10931644056812886,-0.008576459317447082,1.4310992280424906,0.1967344781893464,-0.9009829369862107
21600075,Suns,Pelicans,0.009804000096620835,-0.41179408693833197,1.271109039627188,1.220696205388027,0.13489902995461162
21600076,Trail Blazers,Mavericks,0.09427978301042854,0.6016988689736219,0.17117649427198192,-0.13170607581777768,0.7853365440802444
21600077,Jazz,Spurs,-0.13895734191051964,-0.41179408693833197,0.23117281492772104,-0.3442264342929757,0.39186199849807135
21600078,Lakers,Warriors,0.20176061382617677,0.3619478471449877,-0.7287683155640946,1.249676254271009,0.014447638449864688
21600079,Thunder,Timberwolves,0.18826251433412147,1.60429405116609,-1.0687474659466132,-0.5181067275908654,-0.4191773709672238
21600080,76ers,Cavaliers,-0.013326696463699588,0.6125966426931053,0.17117649427198248,-1.0204275748958787,-0.37099681436532506
21600081,Wizards,Magic,-0.041242958534049134,-0.2701230285850481,0.41116177689493644,0.6797352929057049,-1.07764497785984
21600082,Pistons,Nuggets,0.22099069795310872,1.647885146044024,-0.28879529742201304,-0.7885871838320264,0.5042832972358354
21600083,Pacers,Bulls,0.1637820343770888,1.4953163139712575,-1.268735201465741,-0.9045073793639523,-1.3024875753353673
21600084,Rockets,Hawks,-0.16489192165867111,-0.7605228459617999,1.0511225305561467,-0.20898620617239544,-0.9250732152871602
21600085,Kings,Bucks,-0.2661871426498401,-1.4470825902892508,-0.4887830329411409,-1.6000285525555087,-0.5235685769380043
21600086,Spurs,Clippers,-0.1680646961690897,-1.0111716415099175,1.3911016809386652,-0.09306601064046893,1.5883458207785563
21600087,Jazz,Knicks,0.04486575553886632,0.06770795671893776,-0.42878671228540294,-0.7885871838320264,2.0219708301956456
21600088,Trail Blazers,Grizzlies,0.0964250071215713,1.4081341242153897,0.5111556446545004,-1.3875081940803111,-0.009642639851084699
21600089,Raptors,Kings,-0.06460077019607414,-0.7496250722423159,-1.1487425601542647,-0.2959263528213401,-0.11403384582186538
21600090,Bucks,Mavericks,-0.19580699715045932,-0.25922525486556414,1.8910710197364857,0.022854184891457043,0.19110967932349332
21600091,Nuggets,Celtics,0.07751626896730562,0.9722231754360555,0.9711274363484953,0.12911436412905608,1.2029013679633667
21600092,Suns,Lakers,-0.10556478488537746,-0.41179408693833197,-0.22879897676627392,-1.1846478518994408,-0.5396287624719708
21600093,Jazz,76ers,0.28025134377674,1.3427474818984915,-1.6287131254001725,0.21605451077800075,-0.2987259794624773
21600094,Wizards,Rockets,-0.11097035723887673,-1.7304247069958192,-0.5287805800449666,1.5781168082781327,-0.009642639851084699
21600095,Pacers,Hornets,-0.1941560144409575,-0.9457849991930173,1.131117624763798,1.5008366779235152,-1.6638417498496079
21600096,Magic,Bulls,-0.33629968895449214,-0.5207718241331651,1.231111492523362,-1.8415289599136884,-2.1135269448006624
21600097,Thunder,Heat,0.061985651223849206,1.0376098177529565,1.011124983452321,0.051834233774438604,-0.3870569998992913
21600098,Clippers,Pistons,0.30490197572018346,2.563298138480627,0.1311789471681565,-1.3392081126086752,-0.11403384582186538
21600099,Pelicans,Warriors,-0.09608835631672547,-0.6297495613279983,0.9511286627965829,0.370614771487235,1.756977768885202
21600100,Cavaliers,Hawks,-0.07125787811780356,-1.5778558749230513,-2.6686493500996398,-0.5084467112965376,-0.2344852373266123
21600101,Timberwolves,Nets,-0.10536051565782628,-1.5560603274840852,-0.8687597304274851,1.1240960424447555,-0.19433477349169667
21600102,Grizzlies,Nuggets,0.014981553615616894,-0.20473638626814783,-1.5887155782963465,-0.10272602693479639,-2.017165831596865
21600103,Trail Blazers,Suns,-0.022053480714857493,1.102996460069856,0.5911507388621517,-1.3778481777859837,-0.19433477349169623
21600104,Lakers,Mavericks,-0.13377151749060617,-0.36820299206039725,1.2311114925233624,-0.054425945463160444,0.07868838058572972
21600105,Kings,Pelicans,0.09345316905711198,0.5363122266567211,-0.20880020321436163,-0.4311665809419204,0.3758018129641053
21600106,Knicks,Nets,0.11139323755761232,0.5036189054982697,-0.8687597304274846,0.6024551625510877,-1.1499158127626883
21600107,Wizards,Celtics,0.24768712890591996,0.6561877375710377,0.23117281492772104,2.6020785354768137,-0.3308463505304096
21600108,Jazz,Hornets,-0.009542057133203047,0.002321314402036294,1.1511163983157109,1.0661359446787924,-0.965223679122076
21600109,Magic,Timberwolves,-0.13697297248555104,-1.0656605101073344,0.43116055044684926,-0.19932618987806824,0.5444337610707508
21600110,76ers,Pacers,-0.08284403644981603,-0.38999853949936525,0.11118017361624338,0.35129473889858115,-0.06585328921996639
21600111,Bulls,Hawks,-0.08469157478939848,-0.6515451087669663,-1.7487057667116488,-1.7449287969704161,-0.6440199684427512
21600112,Raptors,Thunder,0.08261576551659168,0.9177343068386387,-1.668710672503998,-0.8465472815979886,-1.1258255344617385
21600113,Suns,Pistons,0.07554611341510259,0.9831209491555395,1.151116398315711,0.4285748692531986,0.0867184733527133
21600114,Spurs,Rockets,0.005905528974041517,-1.1201493787047494,-1.9686922757826906,-0.08340599434614228,0.713065709177397
21600115,Trail Blazers,Clippers,-0.35521579971097206,-1.2400248896190673,1.3911016809386652,-0.7113070534774089,-1.6558116570826247
21600116,Warriors,Mavericks,0.18490971741049178,2.901129123784611,1.6710845106654446,-1.3102280637256933,-0.12206393858884851
21600117,Pelicans,Bucks,0.07596243197293245,0.1766856939137703,-0.16880265611053594,-0.10272602693479639,0.3356513491291894
21600118,Heat,Bulls,0.012890609831077609,0.37284562086447043,0.3111679091353721,0.013194168597129857,-0.3308463505304094
21600119,Warriors,Nuggets,0.2498333684829759,1.6478851460440247,-0.6887707684602694,-0.7982472001263533,0.5444337610707506
21600120,Kings,Lakers,-0.0755662018146339,-1.3816959479723507,-1.1287437866023515,1.0371558957958102,-0.3870569998992913
21600121,76ers,Pacers,0.04196419909903221,0.12219682531635281,1.3311053602829266,1.6457369223384226,0.9057879355849912
21600122,Wizards,Cavaliers,-0.11956018202778446,-0.498976276694199,-0.04881001479905883,-0.4215065646475935,-0.5637190407729199
21600123,Raptors,Hornets,0.026876346785792152,0.12219682531635342,-1.4287253898810444,-1.5710485036725275,-0.00161254708410157
21600124,Jazz,Magic,0.15467382919833172,0.7215743798879385,0.6311482859659774,0.7956554884376313,-0.25857551562756126
21600125,Knicks,Celtics,-0.27487311415919974,-0.7278295248033498,1.71108205776927,0.3029946574269455,-2.2741288001403244
21600126,Thunder,Clippers,-0.05726576180849131,0.06770795671893655,1.251110266075275,-0.29592635282133983,-1.4229389668401142
21600127,Spurs,Pistons,0.1310646597930757,0.5036189054982716,-1.088746239498526,0.21605451077800075,-0.21842505179264607
21600128,Kings,Trail Blazers,-0.030266036940859584,-0.8259094882786989,0.3311666826872848,1.326956384625626,0.7853365440802442
21600129,Pelicans,Lakers,-0.23418268733547712,-1.861197991629619,0.011186305856679714,-0.10272602693479639,1.21093146073035
21600130,Pacers,Celtics,-0.13927230269566043,-0.37910076577988183,-0.24879775031818677,-0.8755273304809708,-0.5878093190738691
21600131,Raptors,Knicks,0.13075780025255287,0.24207233623067054,-0.9087572775313105,-0.8658673141866436,2.4636259323797165
21600132,76ers,Hawks,-0.18459488119697462,-0.8041139408397322,0.6111495124140646,-1.2909080311370396,0.865637471750076
21600133,Wizards,Bulls,-0.05904666433662115,0.13309459903583679,0.5111556446545009,-0.3828664994702842,-0.37099681436532506
21600134,Spurs,Rockets,0.055231630970248455,1.1574853286672735,-0.4287867122854024,-2.6046702471655356,0.7532161730123119
21600135,Timberwolves,Clippers,-0.11421214985410162,-1.141944926143717,-0.18880142966244878,0.3319747063099265,-1.9047445328591015
21600136,Jazz,Heat,0.13560393222649494,0.34015229970602096,0.031185079408592283,0.45755491813617977,0.11080875165366225
21600137,Bucks,Grizzlies,0.1458663507824739,1.0267120440334718,0.3311666826872848,0.4865349670191615,2.198632871069275
21600138,Pistons,Nuggets,0.11169591598107323,0.5581077740956866,-1.4887217105367827,-0.7113070534774086,-0.4512977420351563
21600139,Suns,Nets,-0.18765490276931723,-1.7413224807153027,-0.9887523717389616,1.1240960424447553,-1.1820361838306208
21600140,Cavaliers,Hornets,0.06926605821177573,0.6888810587294878,0.8311360214851056,0.515515015902143,0.40792218403203784
21600141,Magic,Thunder,0.07341971935007922,0.547210000376205,-0.08880756190288426,-0.778927167537699,-0.29069588669549395
21600142,Timberwolves,Lakers,0.20014047275619776,0.9286320805581221,-1.5287192576406083,0.7570154232603223,0.929878213885941
21600143,Suns,Warriors,-0.08256494903249514,-0.5752606927305814,-0.5087818064930537,-0.29592635282133983,-0.42720746373420737
21600144,Trail Blazers,Nuggets,0.05199798057969558,-0.23742970742659797,-1.9086959551269524,-1.0397476074845322,0.1429291227215943
21600145,Magic,Pacers,-0.24725446018067251,-0.8912961305955992,1.4310992280424906,0.293334641132618,0.4641328334009196
21600146,Knicks,Mavericks,0.20984800883296506,0.9068365331191554,0.9511286627965824,0.882595635086576,0.9138180283519746
21600147,Thunder,Pistons,-0.11437974252467563,-1.0002738677904335,1.0911200776599723,1.2689962868596627,0.7210958019443796
21600148,Pelicans,Celtics,0.018784536519855396,0.19848124135273765,0.971127436348495,-0.3345664179986483,2.0781814795645275
21600149,76ers,Rockets,-0.26779382505194865,-1.8611979916296197,-1.0087511452908744,-1.522748422200892,0.1268689371876283
21600150,Spurs,Heat,0.03674954220874144,-0.139349743951247,0.7911384743812796,0.9405557328525386,0.7451860802453286
21600151,Jazz,Grizzlies,-0.017699577099400975,0.0895035041579033,-1.4887217105367825,-2.092689383566195,-0.21842505179264607
21600152,Clippers,Nets,0.26486335883922196,1.1465875549477895,-2.0886849170941675,0.2740146085439636,-0.31478616499644335
21600153,Raptors,Cavaliers,-0.010195500380669407,-0.6624428824864484,-1.7287069931597367,-0.18000615728941388,-1.0856750706268232
21600154,Heat,Hawks,-0.011173300598125189,-0.6079540138890321,0.4711580975506741,1.9548574437568924,-0.5396287624719708
21600155,Timberwolves,Hornets,-0.09823290173359424,-1.0329671889488832,0.8711335685889315,1.6553969386327498,-0.20236486625867958
21600156,Trail Blazers,Bulls,-0.22538822116803364,-0.5316695978526479,0.23117281492772077,-1.2136279007824216,-0.668110246743701
21600157,Lakers,Nets,0.09304793225464354,-0.21563415998763122,-0.28879529742201276,0.805315504731958,2.23878333490419
21600158,Wizards,76ers,-0.09984533496971613,-1.6105491960815015,-1.2887339750176539,0.7859954721433039,0.02247773121684782
21600159,Magic,Pelicans,0.1230218145126628,0.37284562086447043,-1.1087450130504393,0.4672149344305071,-0.017672732618067382
21600160,Pacers,Cavaliers,0.16224536910761317,0.9504276279970882,-1.4687229369848693,-1.2909080311370393,-0.7323509888795656
21600161,Mavericks,Celtics,-0.07324227344148954,-0.23742970742659797,-2.168680011301819,-2.1216694324491767,-1.3586982247042492
21600162,Knicks,Pistons,0.04996578967221725,-0.4444874080967821,-0.38878916518157697,1.665056954927077,0.616704595973599
21600163,Bucks,Hawks,-0.13920909982905913,-1.272718210777518,-0.40878793873349006,1.9548574437568924,-1.872624161791169
21600164,Thunder,Rockets,0.02932761509451992,0.40553894202291996,0.011186305856679714,-1.11702773783915,0.23126014315840895
21600165,Raptors,Warriors,-0.025802513429856434,-0.7387272985228319,0.6311482859659772,1.3172963683312988,1.5401652641766579
21600166,Suns,Nuggets,-0.11605889729824362,0.18758346763325368,0.47115809755067467,-1.6579886503214718,0.9860888632548229
21600167,Grizzlies,Clippers,0.012477880255442832,0.7324721536074214,1.7910771519769217,0.5251750321964702,-1.3988486885391649
21600168,Spurs,Kings,0.037024544936794614,0.19848124135273826,-1.2687352014657418,-0.6630069720057726,-1.615661193247709
21600169,Wizards,Knicks,0.08948356613501895,0.9722231754360555,0.07118262651241826,-0.42150656464759323,0.02247773121684782
21600170,Bucks,Heat,-0.23665899356273326,-0.7278295248033486,1.551091869353968,-1.0107675586015512,-0.3950870926662747
21600171,Trail Blazers,Rockets,-0.14715764433628784,-0.5098740504136812,-0.008812467695233136,-1.4164882429632923,-0.13009403135583142
21600172,76ers,Timberwolves,-0.283794258612771,-1.305411531935967,0.7111433801736293,-0.6726669883001004,0.038537916750813854
21600173,Jazz,Bulls,-0.056151237624882694,0.2529701099501545,1.2111127189714492,-0.3538864505873024,0.11883884442064514
21600174,Hornets,Hawks,0.011452493731787729,-0.4226918606578147,-1.2687352014657411,-0.23796625505537672,0.6327647815075654
